graphsage-batch_size,l_pre,l_mp,l_post,stage,drop,epoch,ckpt_clean,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,specificity,specificity_std,f1,f1_std,auc,auc_std
256,1,3,1,skipconcat,0.0,283,True,0.4979,0.0027,1261.0,0.3656,0.0119,0.8051,0.0008,0.8494,0.0055,0.7063,0.0073,0.891,0.0055,0.7712,0.0022,0.873,0.0013
256,1,3,1,skipconcat,0.3,96,True,0.5492,0.012,1261.0,0.3177,0.0151,0.7905,0.0057,0.8332,0.0156,0.688,0.0047,0.8798,0.0143,0.7536,0.0043,0.8344,0.0082
256,1,3,1,skipconcat,0.3,198,True,0.5261,0.01,1261.0,0.3348,0.0168,0.7946,0.0066,0.8567,0.0133,0.6711,0.0058,0.9022,0.0103,0.7526,0.0071,0.8467,0.005
256,1,3,1,skipconcat,0.3,293,True,0.5203,0.0096,1261.0,0.3363,0.0224,0.7908,0.0023,0.8392,0.0171,0.6814,0.0211,0.8858,0.0183,0.7516,0.0062,0.8515,0.0058
256,1,3,1,skipconcat,0.6,90,True,0.6253,0.0243,1261.0,0.3298,0.0024,0.7306,0.0197,0.7108,0.0367,0.7173,0.0156,0.7423,0.0504,0.7131,0.0109,0.7742,0.0196
256,1,3,1,skipconcat,0.6,191,True,0.6047,0.0102,1261.0,0.3373,0.0102,0.7273,0.008,0.6943,0.0119,0.7407,0.0134,0.7157,0.0186,0.7166,0.0071,0.7952,0.0071
256,1,3,1,skipconcat,0.6,291,True,0.6021,0.0084,1261.0,0.3605,0.0111,0.7247,0.0152,0.706,0.0538,0.721,0.0645,0.728,0.0842,0.7085,0.0079,0.7965,0.0058
256,1,3,1,skipsum,0.0,97,True,0.5269,0.0116,661.0,0.2831,0.0028,0.8007,0.0009,0.8399,0.008,0.7063,0.0086,0.8828,0.0082,0.7672,0.002,0.8621,0.0018
256,1,3,1,skipsum,0.0,194,True,0.4994,0.0056,661.0,0.2846,0.0017,0.8037,0.0016,0.8438,0.0075,0.71,0.0073,0.8854,0.0077,0.7711,0.0021,0.8689,0.0024
256,1,3,1,skipsum,0.0,294,True,0.4895,0.0067,661.0,0.313,0.0177,0.8063,0.0019,0.8528,0.0034,0.7053,0.0013,0.8942,0.0028,0.7721,0.002,0.8714,0.0028
256,1,3,1,skipsum,0.3,97,True,0.5494,0.0172,661.0,0.3149,0.0012,0.7866,0.0129,0.8213,0.0388,0.6952,0.017,0.8661,0.039,0.752,0.0068,0.8367,0.0111
256,1,3,1,skipsum,0.3,198,True,0.5269,0.0117,661.0,0.3105,0.0063,0.7881,0.0058,0.8271,0.014,0.6893,0.0021,0.8742,0.0126,0.7519,0.0047,0.8476,0.0054
256,1,3,1,skipsum,0.3,298,True,0.5203,0.0126,661.0,0.321,0.006,0.7884,0.0052,0.8268,0.0121,0.6899,0.0023,0.8741,0.0111,0.7521,0.0042,0.8511,0.0065
256,1,3,1,skipsum,0.6,97,True,0.6129,0.0281,661.0,0.2958,0.0121,0.7357,0.0256,0.7301,0.0505,0.6951,0.0235,0.771,0.0672,0.7103,0.0137,0.7871,0.0206
256,1,3,1,skipsum,0.6,109,True,0.6065,0.0291,661.0,0.3075,0.0041,0.7402,0.0235,0.735,0.0442,0.6981,0.0158,0.7768,0.0564,0.7148,0.0141,0.7924,0.0218
256,1,3,1,skipsum,0.6,109,True,0.6065,0.0291,661.0,0.3055,0.0083,0.7402,0.0235,0.735,0.0442,0.6981,0.0158,0.7768,0.0564,0.7148,0.0141,0.7924,0.0218
256,1,3,1,stack,0.0,90,True,0.5292,0.0098,661.0,0.2884,0.0125,0.8045,0.0018,0.8518,0.0043,0.7024,0.0095,0.8935,0.005,0.7698,0.004,0.867,0.0038
256,1,3,1,stack,0.0,165,True,0.5054,0.0084,661.0,0.2818,0.0002,0.8057,0.0012,0.8526,0.0039,0.7041,0.0072,0.8941,0.0044,0.7713,0.0028,0.8713,0.0015
256,1,3,1,stack,0.0,280,True,0.4925,0.0049,661.0,0.3202,0.0115,0.804,0.0012,0.8379,0.0118,0.7179,0.0127,0.8789,0.0128,0.773,0.0024,0.8731,0.0012
256,1,3,1,stack,0.3,97,True,0.5664,0.0136,661.0,0.2947,0.0133,0.7813,0.0129,0.8193,0.0289,0.6809,0.0047,0.8686,0.0266,0.7434,0.0106,0.822,0.009
256,1,3,1,stack,0.3,198,True,0.548,0.0086,661.0,0.3069,0.0053,0.7796,0.0052,0.8247,0.0224,0.6703,0.0133,0.875,0.0214,0.7391,0.0008,0.8337,0.005
256,1,3,1,stack,0.3,289,True,0.5386,0.0103,661.0,0.3151,0.0033,0.7842,0.0057,0.8283,0.0215,0.6778,0.0121,0.8768,0.0209,0.7452,0.0018,0.8392,0.0053
256,1,3,1,stack,0.6,97,True,0.6896,0.0247,661.0,0.3004,0.0114,0.6584,0.0326,0.6208,0.0414,0.7049,0.0466,0.6181,0.0908,0.6576,0.0175,0.7093,0.0322
256,1,3,1,stack,0.6,196,True,0.6635,0.0165,661.0,0.2975,0.0091,0.6811,0.016,0.6615,0.0479,0.6741,0.0911,0.6871,0.1008,0.6605,0.0268,0.7405,0.0156
256,1,3,1,stack,0.6,274,True,0.6467,0.0113,661.0,0.3155,0.0034,0.7049,0.0242,0.7181,0.0668,0.6323,0.0778,0.7681,0.1062,0.6647,0.0194,0.755,0.012
256,1,3,2,skipconcat,0.0,99,True,0.5337,0.007,1371.0,0.3382,0.0034,0.8054,0.0013,0.8536,0.0068,0.7024,0.0072,0.895,0.0067,0.7706,0.0022,0.8647,0.0018
256,1,3,2,skipconcat,0.0,160,True,0.5101,0.006,1371.0,0.3168,0.012,0.8051,0.0011,0.8427,0.0078,0.7142,0.0064,0.884,0.0077,0.7731,0.0005,0.8712,0.0014
256,1,3,2,skipconcat,0.0,271,True,0.4954,0.0048,1371.0,0.3698,0.0211,0.8054,0.0012,0.8475,0.0024,0.709,0.0053,0.8892,0.0027,0.7721,0.0025,0.8728,0.0016
256,1,3,2,skipconcat,0.3,97,True,0.5513,0.0251,1371.0,0.3257,0.012,0.7847,0.0161,0.8271,0.0401,0.6826,0.0106,0.8735,0.0381,0.7472,0.0113,0.8364,0.0163
256,1,3,2,skipconcat,0.3,199,True,0.5159,0.0085,1371.0,0.3408,0.0119,0.7948,0.0025,0.8409,0.0026,0.69,0.0064,0.8862,0.0025,0.758,0.0038,0.8539,0.0042
256,1,3,2,skipconcat,0.3,291,True,0.5099,0.0067,1371.0,0.3706,0.0202,0.7959,0.0022,0.8405,0.0052,0.6929,0.0026,0.8855,0.005,0.7596,0.0018,0.8569,0.003
256,1,3,2,skipconcat,0.6,97,True,0.6164,0.0234,1371.0,0.3327,0.0048,0.737,0.0185,0.7267,0.0357,0.7028,0.0186,0.7667,0.0501,0.7135,0.0091,0.7799,0.0161
256,1,3,2,skipconcat,0.6,192,True,0.6053,0.0125,1371.0,0.3372,0.0073,0.7462,0.0068,0.7659,0.0218,0.6571,0.033,0.8237,0.0299,0.7064,0.0125,0.7887,0.0137
256,1,3,2,skipconcat,0.6,299,True,0.594,0.009,1371.0,0.3479,0.011,0.7495,0.0071,0.7872,0.0126,0.6324,0.0038,0.8512,0.0103,0.7013,0.0072,0.7983,0.0091
256,1,3,2,skipsum,0.0,99,True,0.5347,0.0085,771.0,0.3135,0.0022,0.8033,0.0014,0.8476,0.0078,0.7043,0.0074,0.8895,0.0079,0.7692,0.0017,0.8639,0.0042
256,1,3,2,skipsum,0.0,185,True,0.5055,0.0037,771.0,0.287,0.0104,0.8036,0.0008,0.8422,0.0039,0.7112,0.0032,0.8841,0.0041,0.7711,0.0003,0.8711,0.002
256,1,3,2,skipsum,0.0,282,True,0.4964,0.004,771.0,0.3248,0.009,0.8043,0.0011,0.8457,0.0054,0.7087,0.0078,0.8875,0.0059,0.7711,0.0027,0.872,0.0021
256,1,3,2,skipsum,0.3,95,True,0.5478,0.025,771.0,0.3176,0.0007,0.7881,0.0148,0.8309,0.0413,0.6866,0.0145,0.8761,0.0401,0.751,0.0089,0.8396,0.0157
256,1,3,2,skipsum,0.3,190,True,0.5214,0.0197,771.0,0.3247,0.0039,0.7913,0.0099,0.8327,0.0194,0.6904,0.0027,0.8791,0.0164,0.7548,0.0095,0.8528,0.0106
256,1,3,2,skipsum,0.3,283,True,0.5102,0.0133,771.0,0.3331,0.0061,0.7958,0.0047,0.8467,0.0062,0.685,0.0045,0.8922,0.0047,0.7573,0.0052,0.8571,0.0069
256,1,3,2,skipsum,0.6,99,True,0.603,0.0518,771.0,0.3049,0.0164,0.7411,0.0467,0.7468,0.0865,0.7016,0.04,0.7755,0.1203,0.7181,0.0252,0.7927,0.0436
256,1,3,2,skipsum,0.6,190,True,0.5858,0.0265,771.0,0.3205,0.0005,0.7564,0.0175,0.7593,0.0329,0.7002,0.0073,0.8052,0.0372,0.728,0.013,0.81,0.0183
256,1,3,2,skipsum,0.6,259,True,0.5808,0.0215,771.0,0.3119,0.0069,0.759,0.0138,0.7593,0.0284,0.7081,0.0097,0.8033,0.0332,0.7324,0.009,0.8127,0.0141
256,1,3,2,stack,0.0,99,True,0.5244,0.0033,771.0,0.2986,0.0101,0.8041,0.0008,0.8461,0.0046,0.7083,0.0049,0.8877,0.0048,0.7711,0.0013,0.869,0.0022
256,1,3,2,stack,0.0,182,True,0.5015,0.0038,771.0,0.2973,0.0074,0.8049,0.0011,0.8504,0.0029,0.7046,0.0013,0.8922,0.0027,0.7707,0.0008,0.8719,0.0018
256,1,3,2,stack,0.0,258,True,0.4939,0.0017,771.0,0.3186,0.0067,0.8052,0.0012,0.8418,0.0097,0.716,0.0103,0.8828,0.0103,0.7737,0.0022,0.8737,0.0007
256,1,3,2,stack,0.3,99,True,0.5607,0.0289,771.0,0.3119,0.0111,0.7769,0.0221,0.8256,0.0388,0.6611,0.0126,0.8776,0.0313,0.7341,0.0227,0.8263,0.0183
256,1,3,2,stack,0.3,199,True,0.5416,0.0252,771.0,0.3138,0.0013,0.78,0.018,0.823,0.0467,0.6771,0.0153,0.8698,0.0454,0.7418,0.0121,0.8372,0.0138
256,1,3,2,stack,0.3,246,True,0.537,0.0227,771.0,0.3246,0.0051,0.7842,0.0131,0.8392,0.0258,0.6631,0.005,0.8891,0.0209,0.7407,0.0127,0.8401,0.0118
256,1,3,2,stack,0.6,99,True,0.6813,0.0135,771.0,0.3115,0.0088,0.6827,0.0149,0.6553,0.0191,0.6718,0.0113,0.6921,0.0247,0.6633,0.0129,0.7194,0.0164
256,1,3,2,stack,0.6,169,True,0.6587,0.0143,771.0,0.3036,0.0059,0.6992,0.0135,0.6797,0.0304,0.676,0.0299,0.7194,0.0505,0.6766,0.0035,0.7453,0.0127
256,1,3,2,stack,0.6,287,True,0.6519,0.0168,771.0,0.3235,0.006,0.7022,0.0168,0.6802,0.0311,0.6852,0.0213,0.717,0.0451,0.6819,0.0101,0.7541,0.0156
256,2,1,1,skipconcat,0.0,54,True,0.6492,0.0522,351.0,0.2136,0.0024,0.7887,0.0032,0.8666,0.0331,0.7072,0.033,0.8782,0.0395,0.7775,0.0072,0.8253,0.0062
256,2,1,1,skipconcat,0.0,151,True,0.5547,0.0108,351.0,0.2226,0.0029,0.7944,0.0028,0.8696,0.0186,0.7146,0.0164,0.8818,0.0225,0.7841,0.0026,0.8358,0.0065
256,2,1,1,skipconcat,0.0,151,True,0.5547,0.0108,351.0,0.2264,0.002,0.7944,0.0028,0.8696,0.0186,0.7146,0.0164,0.8818,0.0225,0.7841,0.0026,0.8358,0.0065
256,2,1,1,skipconcat,0.3,90,True,0.5768,0.0142,351.0,0.227,0.0079,0.7766,0.0117,0.8484,0.0135,0.6957,0.0116,0.8647,0.0131,0.7644,0.0118,0.8004,0.0064
256,2,1,1,skipconcat,0.3,198,True,0.5628,0.0151,351.0,0.2334,0.0062,0.7765,0.0078,0.8624,0.0159,0.6795,0.0023,0.8819,0.0166,0.76,0.0057,0.8067,0.0106
256,2,1,1,skipconcat,0.3,280,True,0.5658,0.0142,351.0,0.2378,0.0058,0.7739,0.0061,0.8518,0.0091,0.6864,0.0099,0.8694,0.01,0.7602,0.0066,0.8113,0.0105
256,2,1,1,skipconcat,0.6,83,True,0.6908,0.0259,351.0,0.2229,0.0037,0.6592,0.0322,0.653,0.04,0.7529,0.0323,0.5576,0.1008,0.6975,0.0115,0.7098,0.0351
256,2,1,1,skipconcat,0.6,179,True,0.6769,0.0375,351.0,0.2303,0.0065,0.6649,0.0474,0.6626,0.063,0.7736,0.0742,0.5462,0.1796,0.7073,0.009,0.7172,0.0502
256,2,1,1,skipconcat,0.6,179,True,0.6769,0.0375,351.0,0.2198,0.0009,0.6649,0.0474,0.6626,0.063,0.7736,0.0742,0.5462,0.1796,0.7073,0.009,0.7172,0.0502
256,2,1,1,skipsum,0.0,95,True,0.5469,0.0082,351.0,0.2205,0.0065,0.7934,0.0034,0.8727,0.0169,0.7088,0.0124,0.8862,0.0195,0.782,0.0017,0.8429,0.0019
256,2,1,1,skipsum,0.0,151,True,0.5304,0.0026,351.0,0.2237,0.0019,0.7929,0.0047,0.8608,0.0196,0.7212,0.0125,0.8714,0.0234,0.7846,0.0009,0.8445,0.001
256,2,1,1,skipsum,0.0,272,True,0.5141,0.0044,351.0,0.2308,0.0028,0.7925,0.0048,0.8567,0.0283,0.7246,0.0229,0.8665,0.0348,0.7843,0.0021,0.8461,0.0012
256,2,1,1,skipsum,0.3,96,True,0.5766,0.0326,351.0,0.2261,0.0027,0.7744,0.0169,0.8387,0.0487,0.7081,0.0245,0.8466,0.0621,0.7662,0.0072,0.8033,0.0128
256,2,1,1,skipsum,0.3,190,True,0.5565,0.0213,351.0,0.2334,0.0077,0.7779,0.0082,0.8577,0.0254,0.6909,0.0107,0.8732,0.0287,0.765,0.004,0.8124,0.011
256,2,1,1,skipsum,0.3,296,True,0.5521,0.0231,351.0,0.2284,0.0021,0.7757,0.0104,0.8503,0.0206,0.6957,0.0081,0.8639,0.0233,0.7651,0.0083,0.817,0.0124
256,2,1,1,skipsum,0.6,83,True,0.6761,0.0513,351.0,0.2281,0.0018,0.6642,0.0699,0.6694,0.0863,0.7875,0.1033,0.5303,0.2578,0.7116,0.0147,0.7108,0.0771
256,2,1,1,skipsum,0.6,185,True,0.6582,0.0593,351.0,0.2313,0.0013,0.6729,0.078,0.6891,0.1006,0.7829,0.1187,0.5521,0.2936,0.717,0.0162,0.7229,0.0787
256,2,1,1,skipsum,0.6,185,True,0.6582,0.0593,351.0,0.2255,0.0017,0.6729,0.078,0.6891,0.1006,0.7829,0.1187,0.5521,0.2936,0.717,0.0162,0.7229,0.0787
256,2,1,1,stack,0.0,54,True,0.6492,0.0522,351.0,0.2217,0.0031,0.7887,0.0032,0.8666,0.0331,0.7072,0.033,0.8782,0.0395,0.7775,0.0072,0.8253,0.0062
256,2,1,1,stack,0.0,151,True,0.5547,0.0108,351.0,0.2248,0.0046,0.7944,0.0028,0.8696,0.0186,0.7146,0.0164,0.8818,0.0225,0.7841,0.0026,0.8358,0.0065
256,2,1,1,stack,0.0,151,True,0.5547,0.0108,351.0,0.2225,0.0063,0.7944,0.0028,0.8696,0.0186,0.7146,0.0164,0.8818,0.0225,0.7841,0.0026,0.8358,0.0065
256,2,1,1,stack,0.3,90,True,0.5768,0.0142,351.0,0.2234,0.0032,0.7766,0.0117,0.8484,0.0135,0.6957,0.0116,0.8647,0.0131,0.7644,0.0118,0.8004,0.0064
256,2,1,1,stack,0.3,198,True,0.5628,0.0151,351.0,0.225,0.0019,0.7765,0.0078,0.8624,0.0159,0.6795,0.0023,0.8819,0.0166,0.76,0.0057,0.8067,0.0106
256,2,1,1,stack,0.3,280,True,0.5658,0.0142,351.0,0.2407,0.0075,0.7739,0.0061,0.8518,0.0091,0.6864,0.0099,0.8694,0.01,0.7602,0.0066,0.8113,0.0105
256,2,1,1,stack,0.6,83,True,0.6908,0.0259,351.0,0.2218,0.0055,0.6592,0.0322,0.653,0.04,0.7529,0.0323,0.5576,0.1008,0.6975,0.0115,0.7098,0.0351
256,2,1,1,stack,0.6,179,True,0.6769,0.0375,351.0,0.2254,0.0037,0.6649,0.0474,0.6626,0.063,0.7736,0.0742,0.5462,0.1796,0.7073,0.009,0.7172,0.0502
256,2,1,1,stack,0.6,179,True,0.6769,0.0375,351.0,0.2241,0.0027,0.6649,0.0474,0.6626,0.063,0.7736,0.0742,0.5462,0.1796,0.7073,0.009,0.7172,0.0502
256,2,1,2,skipconcat,0.0,88,True,0.5412,0.0057,461.0,0.2229,0.001,0.7954,0.0032,0.8779,0.0085,0.7065,0.0033,0.8924,0.0093,0.7829,0.0019,0.8394,0.0032
256,2,1,2,skipconcat,0.0,126,True,0.5318,0.003,461.0,0.2252,0.0065,0.7922,0.0013,0.869,0.0117,0.7104,0.0098,0.8822,0.0133,0.7816,0.0014,0.8411,0.002
256,2,1,2,skipconcat,0.0,246,True,0.5183,0.0011,461.0,0.2397,0.0052,0.7945,0.0011,0.8662,0.0073,0.716,0.009,0.8797,0.0104,0.7839,0.0024,0.8428,0.0039
256,2,1,2,skipconcat,0.3,92,True,0.58,0.024,461.0,0.2259,0.007,0.7628,0.0199,0.8379,0.0348,0.6782,0.0038,0.8551,0.0377,0.7494,0.0161,0.7951,0.0103
256,2,1,2,skipconcat,0.3,188,True,0.5605,0.0239,461.0,0.2356,0.0035,0.7704,0.0175,0.8536,0.0396,0.6786,0.0117,0.8707,0.0428,0.7554,0.0136,0.8065,0.0138
256,2,1,2,skipconcat,0.3,257,True,0.5532,0.019,461.0,0.243,0.0068,0.7729,0.0159,0.8511,0.0271,0.6832,0.0088,0.8701,0.0261,0.7579,0.0151,0.8089,0.0093
256,2,1,2,skipconcat,0.6,98,True,0.6883,0.0229,461.0,0.2335,0.0074,0.6574,0.0329,0.6733,0.0446,0.6771,0.013,0.6359,0.0787,0.6741,0.0184,0.7028,0.0294
256,2,1,2,skipconcat,0.6,178,True,0.67,0.025,461.0,0.2308,0.0075,0.6711,0.0314,0.684,0.0426,0.6925,0.0167,0.6479,0.0727,0.6872,0.0195,0.7229,0.0282
256,2,1,2,skipconcat,0.6,178,True,0.67,0.025,461.0,0.2289,0.0047,0.6711,0.0314,0.684,0.0426,0.6925,0.0167,0.6479,0.0727,0.6872,0.0195,0.7229,0.0282
256,2,1,2,skipsum,0.0,90,True,0.5467,0.0078,461.0,0.2237,0.0048,0.7938,0.0022,0.869,0.0191,0.7135,0.0161,0.8816,0.0224,0.7832,0.0019,0.8341,0.0087
256,2,1,2,skipsum,0.0,102,True,0.543,0.0083,461.0,0.2245,0.0009,0.7934,0.0023,0.8672,0.0188,0.7138,0.0158,0.8801,0.0222,0.7827,0.0018,0.8355,0.0085
256,2,1,2,skipsum,0.0,229,True,0.5228,0.0039,461.0,0.2419,0.0074,0.7929,0.0038,0.8654,0.0163,0.7164,0.0122,0.8768,0.0204,0.7836,0.0015,0.8383,0.0059
256,2,1,2,skipsum,0.3,88,True,0.5652,0.0199,461.0,0.234,0.006,0.7744,0.0136,0.8413,0.0451,0.7041,0.0297,0.8508,0.0582,0.7649,0.0061,0.8101,0.0117
256,2,1,2,skipsum,0.3,153,True,0.5557,0.0239,461.0,0.2253,0.002,0.7728,0.0174,0.8473,0.0362,0.6909,0.0035,0.8623,0.0402,0.7607,0.0128,0.8162,0.013
256,2,1,2,skipsum,0.3,279,True,0.5495,0.0269,461.0,0.2402,0.007,0.7751,0.0182,0.8459,0.0347,0.6965,0.0038,0.8606,0.0372,0.7636,0.0148,0.8188,0.0152
256,2,1,2,skipsum,0.6,97,True,0.6518,0.0333,461.0,0.2355,0.0044,0.6921,0.0364,0.7086,0.0678,0.7317,0.0795,0.6489,0.1625,0.7125,0.0025,0.7422,0.0356
256,2,1,2,skipsum,0.6,178,True,0.6401,0.0321,461.0,0.2225,0.0019,0.7002,0.0298,0.7141,0.0627,0.7386,0.0794,0.6588,0.1481,0.7193,0.0016,0.7541,0.0307
256,2,1,2,skipsum,0.6,212,True,0.6395,0.0352,461.0,0.2291,0.0021,0.6972,0.0288,0.7046,0.0508,0.7454,0.0534,0.6443,0.1164,0.7207,0.0082,0.7542,0.0354
256,2,1,2,stack,0.0,88,True,0.5412,0.0057,461.0,0.2244,0.0078,0.7954,0.0032,0.8779,0.0085,0.7065,0.0033,0.8924,0.0093,0.7829,0.0019,0.8394,0.0032
256,2,1,2,stack,0.0,126,True,0.5318,0.003,461.0,0.2205,0.0062,0.7922,0.0013,0.869,0.0117,0.7104,0.0098,0.8822,0.0133,0.7816,0.0014,0.8411,0.002
256,2,1,2,stack,0.0,246,True,0.5183,0.0011,461.0,0.2377,0.0066,0.7945,0.0011,0.8662,0.0073,0.716,0.009,0.8797,0.0104,0.7839,0.0024,0.8428,0.0039
256,2,1,2,stack,0.3,92,True,0.58,0.024,461.0,0.2303,0.01,0.7628,0.0199,0.8379,0.0348,0.6782,0.0038,0.8551,0.0377,0.7494,0.0161,0.7951,0.0103
256,2,1,2,stack,0.3,188,True,0.5605,0.0239,461.0,0.2339,0.008,0.7704,0.0175,0.8536,0.0396,0.6786,0.0117,0.8707,0.0428,0.7554,0.0136,0.8065,0.0138
256,2,1,2,stack,0.3,257,True,0.5532,0.019,461.0,0.2465,0.0018,0.7729,0.0159,0.8511,0.0271,0.6832,0.0088,0.8701,0.0261,0.7579,0.0151,0.8089,0.0093
256,2,1,2,stack,0.6,98,True,0.6883,0.0229,461.0,0.2312,0.0044,0.6574,0.0329,0.6733,0.0446,0.6771,0.013,0.6359,0.0787,0.6741,0.0184,0.7028,0.0294
256,2,1,2,stack,0.6,178,True,0.67,0.025,461.0,0.2351,0.004,0.6711,0.0314,0.684,0.0426,0.6925,0.0167,0.6479,0.0727,0.6872,0.0195,0.7229,0.0282
256,2,1,2,stack,0.6,178,True,0.67,0.025,461.0,0.2331,0.0021,0.6711,0.0314,0.684,0.0426,0.6925,0.0167,0.6479,0.0727,0.6872,0.0195,0.7229,0.0282
256,2,2,1,skipconcat,0.0,98,True,0.5314,0.0015,761.0,0.2866,0.0022,0.8036,0.0008,0.8594,0.0144,0.6962,0.0178,0.8986,0.0149,0.7689,0.005,0.8593,0.0012
256,2,2,1,skipconcat,0.0,197,True,0.5074,0.0024,761.0,0.2923,0.0033,0.8031,0.001,0.844,0.0098,0.7133,0.0095,0.8828,0.0102,0.7731,0.0015,0.8657,0.0008
256,2,2,1,skipconcat,0.0,278,True,0.4995,0.0018,761.0,0.2914,0.0054,0.8034,0.0015,0.8378,0.0079,0.7216,0.0095,0.876,0.0085,0.7753,0.0028,0.8674,0.0019
256,2,2,1,skipconcat,0.3,66,True,0.5826,0.0252,761.0,0.2889,0.0066,0.7709,0.0192,0.796,0.0409,0.6931,0.0101,0.8399,0.0437,0.7402,0.0136,0.8143,0.015
256,2,2,1,skipconcat,0.3,138,True,0.5574,0.0297,761.0,0.2881,0.0023,0.7793,0.0175,0.8096,0.0433,0.6984,0.0189,0.851,0.0473,0.7487,0.0109,0.8253,0.0189
256,2,2,1,skipconcat,0.3,138,True,0.5574,0.0297,761.0,0.287,0.0078,0.7793,0.0175,0.8096,0.0433,0.6984,0.0189,0.851,0.0473,0.7487,0.0109,0.8253,0.0189
256,2,2,1,skipconcat,0.6,98,True,0.662,0.0234,761.0,0.2867,0.012,0.697,0.0224,0.6834,0.0332,0.6669,0.0205,0.7237,0.0421,0.6745,0.0188,0.741,0.0231
256,2,2,1,skipconcat,0.6,134,True,0.6508,0.0264,761.0,0.2886,0.0039,0.7046,0.0237,0.696,0.0297,0.6636,0.0377,0.7411,0.0338,0.6788,0.0275,0.7525,0.0247
256,2,2,1,skipconcat,0.6,134,True,0.6508,0.0264,761.0,0.2977,0.0035,0.7046,0.0237,0.696,0.0297,0.6636,0.0377,0.7411,0.0338,0.6788,0.0275,0.7525,0.0247
256,2,2,1,skipsum,0.0,97,True,0.5265,0.0058,561.0,0.2673,0.0043,0.8032,0.0009,0.8572,0.0048,0.6978,0.0048,0.8967,0.0048,0.7693,0.0015,0.8612,0.0003
256,2,2,1,skipsum,0.0,199,True,0.5033,0.0048,561.0,0.2839,0.0054,0.8013,0.0014,0.8336,0.0051,0.722,0.0055,0.8718,0.0056,0.7738,0.0018,0.8663,0.0021
256,2,2,1,skipsum,0.0,292,True,0.4971,0.0039,561.0,0.2829,0.0075,0.8031,0.0006,0.8365,0.0048,0.7226,0.0068,0.8746,0.0056,0.7754,0.0019,0.8685,0.0003
256,2,2,1,skipsum,0.3,97,True,0.5563,0.0148,561.0,0.2868,0.0031,0.7791,0.0113,0.8095,0.0158,0.6933,0.0101,0.8551,0.0135,0.7469,0.012,0.8284,0.0093
256,2,2,1,skipsum,0.3,192,True,0.537,0.0157,561.0,0.2729,0.0132,0.7812,0.0119,0.8112,0.0171,0.697,0.0093,0.8559,0.0144,0.7498,0.0126,0.8383,0.0095
256,2,2,1,skipsum,0.3,294,True,0.5319,0.0155,561.0,0.2834,0.0108,0.7822,0.01,0.8158,0.0175,0.6946,0.006,0.8602,0.0156,0.7503,0.0099,0.8412,0.0099
256,2,2,1,skipsum,0.6,92,True,0.6407,0.0402,561.0,0.2753,0.0126,0.7112,0.0399,0.7036,0.0612,0.6832,0.0146,0.7361,0.0852,0.6913,0.0254,0.7598,0.0387
256,2,2,1,skipsum,0.6,197,True,0.6322,0.0307,561.0,0.2802,0.0044,0.7138,0.0265,0.7029,0.0405,0.6848,0.0044,0.7394,0.0529,0.6931,0.0183,0.7702,0.0273
256,2,2,1,skipsum,0.6,209,True,0.6309,0.0306,561.0,0.2702,0.0049,0.7147,0.0264,0.6987,0.0379,0.6971,0.0055,0.7303,0.05,0.6973,0.0192,0.7712,0.0269
256,2,2,1,stack,0.0,97,True,0.5301,0.0105,561.0,0.2745,0.0086,0.8024,0.0008,0.839,0.0024,0.7177,0.0019,0.8777,0.0025,0.7736,0.0008,0.8595,0.0042
256,2,2,1,stack,0.0,199,True,0.5061,0.0078,561.0,0.2761,0.0081,0.8032,0.0013,0.8347,0.0044,0.7256,0.0024,0.8722,0.0044,0.7763,0.0007,0.8639,0.0054
256,2,2,1,stack,0.0,285,True,0.4978,0.0051,561.0,0.2819,0.0096,0.8043,0.0016,0.8359,0.0075,0.7264,0.009,0.8734,0.0085,0.7773,0.0027,0.8675,0.0028
256,2,2,1,stack,0.3,95,True,0.5885,0.0264,561.0,0.2787,0.0114,0.7611,0.0231,0.7754,0.048,0.6988,0.0144,0.8163,0.0564,0.7339,0.0145,0.8062,0.016
256,2,2,1,stack,0.3,151,True,0.5721,0.0283,561.0,0.2807,0.0058,0.7696,0.0214,0.7915,0.0508,0.6999,0.0246,0.8315,0.0592,0.7411,0.0127,0.8164,0.0182
256,2,2,1,stack,0.3,295,True,0.565,0.0303,561.0,0.2917,0.0062,0.7688,0.0225,0.8036,0.0482,0.678,0.02,0.8495,0.049,0.7343,0.0184,0.8206,0.0178
256,2,2,1,stack,0.6,98,True,0.7093,0.0199,561.0,0.2796,0.0056,0.6422,0.0161,0.6128,0.0187,0.6504,0.0388,0.6349,0.0412,0.6302,0.0194,0.6858,0.025
256,2,2,1,stack,0.6,172,True,0.6841,0.0103,561.0,0.2767,0.0081,0.6665,0.0058,0.6309,0.0047,0.7025,0.0141,0.6344,0.0069,0.6648,0.0078,0.7184,0.0116
256,2,2,1,stack,0.6,270,True,0.674,0.0166,561.0,0.2752,0.0075,0.6785,0.0128,0.6576,0.0151,0.6599,0.036,0.6949,0.0278,0.6582,0.019,0.7286,0.0175
256,2,2,2,skipconcat,0.0,96,True,0.5411,0.0055,871.0,0.2885,0.0046,0.8022,0.0006,0.866,0.0065,0.6856,0.0062,0.9057,0.0063,0.7652,0.0014,0.8585,0.0008
