gcnconv-drop,l_pre,l_mp,l_post,stage,epoch,ckpt_clean,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std
0.6,2,2,2,skipconcat,285,True,0.6494,0.0102,571.0,0.5373,0.002,0.7089,0.0096,0.6477,0.01,0.7486,0.0245,0.6943,0.0122,0.7668,0.0103
0.6,2,2,2,skipsum,94,True,0.727,0.0073,471.0,0.5403,0.0032,0.6556,0.0159,0.6007,0.0182,0.6596,0.0178,0.6286,0.0149,0.705,0.0246
0.6,2,2,2,skipsum,199,True,0.6675,0.0246,471.0,0.539,0.0036,0.7083,0.0277,0.6652,0.0265,0.6886,0.0931,0.673,0.0481,0.7654,0.0418
0.6,2,2,2,skipsum,291,True,0.6322,0.0243,471.0,0.5355,0.0063,0.7446,0.0301,0.7132,0.0438,0.7133,0.0442,0.7117,0.0303,0.7922,0.0311
0.6,2,2,2,stack,99,True,0.7341,0.0162,471.0,0.5397,0.0013,0.6344,0.0459,0.5797,0.0442,0.5918,0.1195,0.5831,0.0817,0.671,0.0623
0.6,2,2,2,stack,199,True,0.6832,0.0126,471.0,0.5433,0.0038,0.6987,0.0191,0.6424,0.0322,0.7298,0.0422,0.6815,0.0111,0.7356,0.0166
0.6,2,2,2,stack,296,True,0.658,0.0024,471.0,0.5341,0.003,0.7166,0.0019,0.6827,0.02,0.6757,0.0548,0.6771,0.018,0.7623,0.0085
0.6,2,3,1,skipconcat,80,True,0.7398,0.0143,771.0,0.7387,0.005,0.6222,0.0476,0.566,0.0567,0.6796,0.0528,0.6146,0.0325,0.6682,0.047
0.6,2,3,1,skipconcat,198,True,0.7142,0.0261,771.0,0.7305,0.0058,0.6499,0.0733,0.5985,0.0796,0.7737,0.0957,0.664,0.0182,0.6982,0.057
0.6,2,3,1,skipconcat,294,True,0.703,0.0248,771.0,0.7368,0.0035,0.6805,0.0279,0.6408,0.0509,0.6565,0.0494,0.645,0.012,0.7178,0.0365
0.6,2,3,1,skipsum,97,True,0.736,0.0058,471.0,0.736,0.0029,0.6563,0.0094,0.612,0.0029,0.6059,0.0457,0.6081,0.0241,0.696,0.0135
0.6,2,3,1,skipsum,198,True,0.694,0.0032,471.0,0.7481,0.0085,0.7008,0.01,0.6465,0.0245,0.7215,0.0461,0.6802,0.0075,0.7583,0.0049
0.6,2,3,1,skipsum,293,True,0.6598,0.0104,471.0,0.8405,0.0711,0.7305,0.0151,0.6825,0.0246,0.7322,0.01,0.7061,0.0104,0.7882,0.0165
0.6,2,3,1,stack,96,True,0.7312,0.0122,471.0,0.787,0.0661,0.627,0.0141,0.5806,0.0264,0.6337,0.2383,0.5744,0.1222,0.6894,0.0302
0.6,2,3,1,stack,192,True,0.7095,0.0153,471.0,0.7362,0.0062,0.6523,0.0259,0.6231,0.0523,0.6384,0.2472,0.5925,0.1211,0.7192,0.0339
0.6,2,3,1,stack,264,True,0.6987,0.0104,471.0,0.7378,0.0023,0.6519,0.0242,0.6087,0.0303,0.6439,0.2153,0.6012,0.1055,0.7285,0.0214
0.6,2,3,2,skipconcat,98,True,0.7219,0.0077,881.0,0.7504,0.0073,0.6592,0.0336,0.6002,0.0479,0.74,0.0799,0.657,0.0105,0.7118,0.0223
0.6,2,3,2,skipconcat,199,True,0.6817,0.0208,881.0,0.7452,0.0086,0.6906,0.0271,0.6352,0.0297,0.7059,0.0225,0.6686,0.0261,0.7387,0.0296
0.6,2,3,2,skipconcat,298,True,0.654,0.0188,881.0,0.7409,0.005,0.711,0.0144,0.6597,0.0061,0.7134,0.0492,0.6849,0.0249,0.7629,0.0201
0.6,2,3,2,skipsum,97,True,0.7202,0.0155,581.0,0.7432,0.0028,0.6739,0.027,0.6335,0.026,0.6188,0.0785,0.6241,0.0489,0.7193,0.0303
0.6,2,3,2,skipsum,176,True,0.664,0.0236,581.0,0.7405,0.0036,0.7207,0.0288,0.6599,0.034,0.7639,0.0188,0.7077,0.0249,0.7742,0.0258
0.6,2,3,2,skipsum,290,True,0.6332,0.0216,581.0,0.7364,0.0034,0.7341,0.019,0.6947,0.0202,0.7098,0.0236,0.7022,0.0218,0.7957,0.0255
0.6,2,3,2,stack,97,True,0.7184,0.0061,581.0,0.737,0.0038,0.6679,0.0259,0.635,0.0212,0.5788,0.0852,0.6032,0.0539,0.7076,0.0176
0.6,2,3,2,stack,194,True,0.6838,0.0057,581.0,0.7466,0.0079,0.6913,0.0137,0.6505,0.036,0.6726,0.0783,0.6566,0.0178,0.7336,0.0086
0.6,2,3,2,stack,297,True,0.6645,0.0034,581.0,0.7853,0.058,0.7029,0.004,0.6605,0.0107,0.6753,0.0243,0.6674,0.0075,0.7499,0.0062
